symbol,price,market_regime,fundamental_score,technical_score,news_score,upcoming_earnings_days,earnings_event_score,market_trend_score,category_trend_score,total_score,action_stock,action_option,execution_timing,entry_price,target_price,stop_price,risk_reward,option_symbol_hint,option_expiry,option_strike,reason,trade_type,stock_instruction,option_instruction,brief_reason,strategy_bucket,stock_qty,stock_notional_usd,option_contracts,option_premium_est_usd,recommended_budget_usd
XOM,173.29,bullish,0.2834,1.0813,0.1431,31,0.0,-0.04,1.0,0.7966,BUY_STOCK,NO_OPTION,NOW,172.7701,181.4065,167.5883,1.667,,,0.0,"gate(mcap=722058412032,avg_vol=21091210,price=173.29,vol20=1.41%,beta=0.35) | PE=25.9, margin=0.09, ROE=0.11, rev_growth=-0.01, debt_to_equity=18.9 | sma20=157.72, sma50=149.78, sma200=123.02, mom20=14.14%, rsi14=89.5, vol20=1.41% | headline_sentiment=0.36 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.15, price_setup_score=0.49",STOCK_ONLY,"BUY 6 SHARES @ 172.77, SELL @ 181.41, STOP @ 167.59",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend supportive (score 0.80, regime bullish)",DAILY_TRADING,6,1036.62,0,0.0,1036.62
CVX,212.71,bullish,0.1328,1.1032,-0.0569,31,0.0,-0.04,1.0,0.7162,BUY_STOCK,NO_OPTION,NOW,212.0719,220.8847,206.7842,1.667,,,0.0,"gate(mcap=425222504448,avg_vol=12332432,price=212.71,vol20=1.26%,beta=0.66) | PE=32.1, margin=0.07, ROE=0.07, rev_growth=-0.08, debt_to_equity=24.3 | sma20=198.07, sma50=186.12, sma200=161.63, mom20=12.67%, rsi14=94.0, vol20=1.26% | headline_sentiment=-0.14 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.17, price_setup_score=0.55",STOCK_ONLY,"BUY 5 SHARES @ 212.07, SELL @ 220.88, STOP @ 206.78",NO OPTIONS TRADE,"bullish setup; strong technical trend, category trend supportive (score 0.72, regime bullish)",DAILY_TRADING,5,1060.36,0,0.0,1060.36
VZ,50.295,bullish,0.2351,0.4972,0.0811,9,0.5283,-0.04,-0.8468,0.4103,BUY_STOCK,NO_OPTION,NOW,50.1441,52.132,48.9514,1.667,,,0.0,"gate(mcap=212128415744,avg_vol=31597718,price=50.29,vol20=0.97%,beta=0.28) | PE=12.4, margin=0.12, ROE=0.17, rev_growth=0.02, debt_to_equity=174.8 | sma20=50.60, sma50=47.53, sma200=43.26, mom20=-1.13%, rsi14=46.2, vol20=0.97% | headline_sentiment=0.20 weighted from 20 headlines | earnings_days=9, earnings_event_score=0.53, earnings_outlook_score=0.22, price_setup_score=0.90",STOCK_ONLY,"BUY 23 SHARES @ 50.14, SELL @ 52.13, STOP @ 48.95",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend weak (score 0.41, regime bullish)",DAILY_TRADING,23,1153.31,0,0.0,1153.31
T,28.985,bullish,0.3953,0.3612,-0.0082,22,0.3875,-0.04,-0.8468,0.3856,BUY_STOCK,NO_OPTION,NOW,28.898,30.1077,28.1723,1.667,,,0.0,"gate(mcap=202911727616,avg_vol=44477611,price=28.99,vol20=1.46%,beta=0.58) | PE=9.5, margin=0.17, ROE=0.19, rev_growth=0.04, debt_to_equity=124.2 | sma20=28.26, sma50=27.21, sma200=26.88, mom20=1.10%, rsi14=67.7, vol20=1.46% | headline_sentiment=-0.02 weighted from 20 headlines | earnings_days=22, earnings_event_score=0.39, earnings_outlook_score=0.29, price_setup_score=0.82",STOCK_ONLY,"BUY 41 SHARES @ 28.90, SELL @ 30.11, STOP @ 28.17",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.39, regime bullish)",DAILY_TRADING,41,1184.82,0,0.0,1184.82
WMT,124.17,bullish,0.167,0.2853,0.201,37,0.0,-0.04,-0.6996,0.2645,BUY_STOCK,NO_OPTION,NOW,123.7975,128.9446,120.7092,1.667,,,0.0,"gate(mcap=990012964864,avg_vol=31058015,price=124.17,vol20=1.34%,beta=0.66) | PE=45.5, margin=0.03, ROE=0.22, rev_growth=0.06, debt_to_equity=64.4 | sma20=123.79, sma50=124.16, sma200=108.81, mom20=-2.92%, rsi14=47.5, vol20=1.34% | headline_sentiment=0.50 weighted from 20 headlines | earnings_days=37, earnings_event_score=0.00, earnings_outlook_score=0.39, price_setup_score=0.92",STOCK_ONLY,"BUY 9 SHARES @ 123.80, SELL @ 128.94, STOP @ 120.71",NO OPTIONS TRADE,"bullish setup; positive news tone, category trend weak (score 0.26, regime bullish)",DAILY_TRADING,9,1114.18,0,0.0,1114.18
PFE,27.5401,bullish,0.2466,0.2864,0.0332,35,0.0,-0.04,-0.8487,0.2598,BUY_STOCK,NO_OPTION,NOW,27.4575,28.7161,26.7023,1.667,,,0.0,"gate(mcap=156657909760,avg_vol=45343106,price=27.54,vol20=1.43%,beta=0.41) | PE=20.3, margin=0.12, ROE=0.09, rev_growth=-0.01, debt_to_equity=78.0 | sma20=27.02, sma50=26.84, sma200=25.40, mom20=3.61%, rsi14=54.3, vol20=1.43% | headline_sentiment=0.08 weighted from 20 headlines | earnings_days=35, earnings_event_score=0.00, earnings_outlook_score=0.22, price_setup_score=0.95",STOCK_ONLY,"BUY 43 SHARES @ 27.46, SELL @ 28.72, STOP @ 26.70",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.26, regime bullish)",DAILY_TRADING,43,1180.67,0,0.0,1180.67
KO,76.725,bullish,0.3921,0.096,0.0187,0,0.0,-0.04,-0.6996,0.2421,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=330236133376,avg_vol=17924930,price=76.72,vol20=0.96%,beta=0.33) | PE=25.2, margin=0.27, ROE=0.43, rev_growth=0.02, debt_to_equity=139.8 | sma20=76.68, sma50=76.80, sma200=71.22, mom20=-3.30%, rsi14=42.8, vol20=0.96% | headline_sentiment=0.05 weighted from 20 headlines | earnings_days=0, earnings_event_score=0.00, earnings_outlook_score=0.45, price_setup_score=0.52",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, category trend weak (score 0.24, regime bullish)",DAILY_TRADING,0,0.0,0,0.0,0.0
COST,1002.5,bullish,0.261,0.1403,0.1675,59,0.0,-0.04,-0.6996,0.2319,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=444979085312,avg_vol=2252254,price=1002.50,vol20=1.04%,beta=0.99) | PE=52.2, margin=0.03, ROE=0.30, rev_growth=0.09, debt_to_equity=26.0 | sma20=990.36, sma50=986.39, sma200=948.28, mom20=-0.52%, rsi14=52.5, vol20=1.04% | headline_sentiment=0.42 weighted from 20 headlines | earnings_days=59, earnings_event_score=0.00, earnings_outlook_score=0.72, price_setup_score=0.95",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.23, regime bullish)",DAILY_TRADING,0,0.0,0,0.0,0.0
NFLX,93.645,bullish,0.5487,-0.2747,0.1621,17,0.5577,-0.04,-0.8468,0.2034,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=397210517504,avg_vol=48441452,price=93.64,vol20=1.33%,beta=1.71) | PE=37.0, margin=0.24, ROE=0.43, rev_growth=0.18, debt_to_equity=63.8 | sma20=94.96, sma50=87.59, sma200=107.51, mom20=-4.15%, rsi14=38.8, vol20=1.33% | headline_sentiment=0.41 weighted from 20 headlines | earnings_days=17, earnings_event_score=0.56, earnings_outlook_score=0.95, price_setup_score=0.81",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.20, regime bullish)",DAILY_TRADING,0,0.0,0,0.0,0.0
AAPL,246.89,bullish,0.5188,-0.2843,0.0843,31,0.0,-0.04,-0.7235,0.1295,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=3628917850112,avg_vol=46586027,price=246.89,vol20=1.01%,beta=1.12) | PE=31.2, margin=0.27, ROE=1.52, rev_growth=0.16, debt_to_equity=102.6 | sma20=254.48, sma50=260.06, sma200=248.29, mom20=-6.39%, rsi14=28.2, vol20=1.01% | headline_sentiment=0.21 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.86, price_setup_score=0.31",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.13, regime bullish)",DAILY_TRADING,0,0.0,0,0.0,0.0
